Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Cooking_With_Microwave,Cooking_With_Grill,Cooking_With_Oven,Cooking_With_Stove,Cooking_With_Airfryer,Recycling_Glass,Recycling_Plastic,Recycling_Paper,Recycling_Metal
1,0,3,3,0,0,0,2,167,3,91,3,3,11,17,11,2,1,0,1,1,0,1,0,0,1
3,0,1,1,2,0,0,0,111,0,40,2,4,10,6,13,1,1,1,1,0,1,1,0,1,1
3,1,2,1,3,2,2,2,113,1,4960,2,5,20,45,10,1,1,0,1,1,0,1,0,1,0
3,1,2,0,3,0,0,0,127,3,33,2,3,14,21,14,1,0,1,1,0,1,1,1,0,0
2,1,0,1,3,0,0,1,282,3,59,0,3,23,22,23,0,0,1,1,0,1,1,1,1,1
0,0,1,0,0,1,0,0,280,1,472,2,4,16,6,22,2,1,0,1,0,0,0,1,0,1
0,0,0,2,3,0,0,1,244,1,72,3,6,23,45,11,1,0,1,1,1,1,1,1,1,0
0,0,2,0,1,2,5,0,258,3,7604,2,2,7,42,19,0,0,1,1,1,1,1,0,0,0
1,1,3,3,3,1,0,1,69,0,1766,3,6,15,16,24,2,0,0,1,1,0,1,0,0,1
2,1,1,2,1,1,0,0,159,1,1567,2,7,0,3,16,0,0,1,1,0,1,0,0,0,0
1,0,2,0,2,1,0,0,230,3,1949,2,1,13,16,21,1,1,1,1,1,1,0,1,0,0
0,1,2,2,0,0,0,0,165,2,53,1,1,18,23,13,2,1,1,1,0,1,0,1,1,1
1,1,0,1,1,1,0,0,127,2,847,1,3,11,42,13,2,0,0,0,1,0,1,1,1,1
2,0,0,1,3,0,0,2,290,3,57,3,2,0,16,0,1,1,0,0,0,0,0,1,0,0
3,0,1,2,3,1,0,1,165,1,30,0,4,20,19,16,2,1,1,0,0,1,1,0,0,1
3,1,0,3,2,2,5,2,284,3,6348,2,1,17,10,10,0,1,1,0,0,1,1,0,0,0
1,1,3,1,3,1,0,0,208,0,1788,2,3,22,7,0,1,0,1,1,0,1,0,0,1,0
1,1,2,1,0,0,0,0,130,1,32,3,7,9,8,23,1,0,1,1,0,1,1,1,0,1
1,1,3,0,3,2,5,1,246,2,9394,3,2,15,4,0,0,1,1,0,0,1,1,1,1,0
2,1,3,0,1,0,0,0,125,0,25,2,3,17,44,20,0,0,1,1,1,1,0,1,1,1
3,1,0,2,0,1,0,0,256,1,1654,1,1,20,16,21,2,0,1,0,1,1,1,0,0,0
3,0,3,1,2,0,0,2,278,2,87,3,1,0,4,11,1,1,0,0,0,0,0,0,0,1
1,0,2,1,0,0,0,2,85,1,63,1,6,17,22,21,1,1,0,0,1,0,1,0,1,0
2,1,3,2,2,2,1,1,190,2,618,3,4,1,4,13,2,0,1,1,0,1,1,0,0,1
2,1,2,3,0,1,0,2,164,0,1794,3,6,21,13,22,1,1,1,0,0,1,0,1,1,0
3,0,2,3,2,1,0,2,106,2,992,1,3,20,39,13,0,0,0,0,1,0,0,0,0,0
1,1,3,2,1,1,0,2,232,3,721,0,5,10,1,15,0,1,1,0,0,1,0,1,1,0
3,0,3,2,1,1,0,1,52,3,318,0,5,22,27,9,2,1,0,0,0,0,0,1,0,0
0,1,2,0,3,2,3,1,278,0,82,2,7,6,13,12,0,0,0,0,1,0,0,0,0,1
0,1,2,3,0,2,2,2,253,1,9920,3,6,17,2,23,1,1,1,1,1,1,0,1,1,0
0,0,2,1,1,0,0,2,222,0,74,3,2,15,43,6,0,1,1,1,0,1,1,1,1,0
3,0,0,1,2,2,4,1,98,3,4188,2,7,17,27,17,1,0,0,0,1,0,0,1,1,1
0,0,3,0,1,2,1,0,99,1,4776,2,5,1,21,23,0,1,1,1,0,1,0,1,0,1
2,0,2,0,1,1,0,2,221,1,225,1,6,9,41,7,0,0,1,1,1,1,0,1,0,0
1,0,1,3,2,0,0,1,163,2,69,3,4,21,8,10,2,0,0,0,0,0,0,1,1,0
3,1,1,2,1,2,4,1,292,0,5167,1,5,6,44,23,0,0,0,0,1,0,0,0,0,1
0,1,2,2,3,2,5,1,177,0,115,1,5,13,15,23,0,0,1,1,0,1,0,0,1,1
1,0,1,0,2,0,0,1,246,1,29,2,2,19,48,1,2,0,1,1,1,1,1,1,0,1
1,0,3,2,2,1,0,1,79,3,1238,1,2,8,5,2,2,0,0,1,0,0,0,0,0,1
3,1,1,0,0,1,0,0,274,1,1927,0,6,12,45,6,2,0,0,0,1,0,1,1,1,0
1,0,1,2,2,1,0,1,185,1,179,2,1,12,9,11,1,1,1,0,1,1,0,0,0,0
0,0,1,1,1,1,0,1,79,3,1524,2,4,10,11,19,1,1,1,0,1,1,1,0,0,1
3,1,1,2,0,0,0,0,166,2,97,2,3,4,36,12,0,0,0,0,0,0,1,1,1,1
1,0,3,0,1,0,0,1,125,0,51,1,3,22,28,6,1,0,0,1,1,0,1,0,1,0
2,1,3,3,2,0,0,1,85,0,58,0,2,15,31,0,2,1,0,1,0,0,0,0,0,1
3,1,3,1,3,1,0,0,279,0,635,1,4,4,28,16,0,1,0,1,1,0,1,1,0,0
2,0,1,3,3,0,0,0,70,0,7,0,4,5,21,13,2,0,0,1,0,0,0,0,1,0
0,0,1,0,3,1,0,1,120,3,1324,0,4,16,17,7,0,0,1,1,0,1,1,1,0,0
3,1,0,2,2,0,0,2,271,2,28,1,4,8,23,21,0,0,1,0,0,1,1,1,1,1
0,0,2,2,2,2,5,2,232,2,9118,1,2,8,44,3,2,1,1,1,1,1,1,0,0,1
1,1,0,0,0,1,0,2,248,0,1426,2,6,3,5,9,1,0,1,1,1,1,1,0,1,0
2,0,3,0,3,1,0,2,104,1,812,0,7,5,37,10,0,1,1,0,1,1,0,1,0,0
3,0,0,0,3,1,0,1,57,1,1279,2,7,16,49,8,0,1,0,1,1,0,0,0,1,0
2,0,1,1,1,1,0,2,149,3,845,2,7,14,24,24,0,1,1,1,0,1,1,1,1,0
0,0,3,2,2,0,0,1,121,3,52,3,6,13,42,10,0,1,1,1,1,1,0,0,0,0
3,1,3,0,0,2,4,1,132,3,4737,1,3,6,30,2,0,0,0,0,1,0,1,1,0,0
2,1,0,2,3,2,3,2,193,1,9825,1,5,11,24,13,1,0,1,1,0,1,0,1,0,0
1,0,3,0,1,0,0,2,98,2,2,0,5,12,3,17,0,0,1,0,1,1,1,1,1,0
1,1,3,3,2,0,0,1,284,1,41,2,5,24,38,16,0,0,1,1,1,1,1,1,1,1
3,0,0,3,0,0,0,0,231,1,87,1,3,22,25,20,1,1,0,1,1,0,0,0,1,0
2,1,2,2,0,1,0,1,183,0,755,2,7,14,39,16,0,1,0,1,0,0,0,1,0,0
1,0,1,3,2,0,0,2,138,0,63,2,7,19,45,20,1,1,1,0,0,1,0,0,1,0
3,0,3,3,0,2,1,2,106,3,563,3,1,2,27,1,1,0,0,1,1,0,0,1,0,1
3,0,2,2,2,0,0,1,220,1,17,2,1,12,12,2,1,1,1,0,1,1,1,1,0,1
2,1,3,3,1,2,5,1,120,0,4469,0,3,12,40,3,0,0,0,0,0,0,0,0,1,0
1,0,2,0,3,2,5,0,200,0,3946,0,3,12,10,9,0,1,1,1,0,1,0,1,0,0
3,1,2,1,3,2,5,1,259,3,8787,3,1,7,4,16,1,0,0,0,0,0,0,0,0,1
0,0,3,3,2,2,2,2,204,0,6072,3,4,4,12,14,1,1,1,0,0,1,1,0,1,1
1,0,3,1,1,2,3,0,270,1,7795,3,5,10,49,21,0,1,0,1,0,0,1,0,0,0
1,1,0,3,3,2,2,1,106,1,6588,3,7,22,14,6,1,0,0,0,1,0,0,0,0,0
1,1,3,1,3,0,0,1,178,3,72,3,2,6,20,24,1,0,0,1,0,0,0,0,1,1
0,1,3,2,3,0,0,1,90,1,32,1,4,16,10,0,0,0,1,0,1,1,1,0,0,1
0,1,0,0,1,1,0,0,274,1,634,2,3,22,26,2,0,0,0,0,0,0,1,1,1,0
3,1,2,2,0,0,0,2,219,1,78,1,3,2,2,24,0,1,1,0,1,1,0,1,1,0
1,0,2,2,0,2,1,0,221,1,1642,3,3,18,6,4,0,0,1,1,0,1,1,1,0,1
3,1,2,2,2,2,3,2,290,1,7794,1,3,12,49,21,2,0,0,0,1,0,1,0,0,1
2,1,0,0,2,1,0,0,205,3,1252,2,2,17,26,4,1,0,1,0,0,1,1,0,0,1
1,1,1,3,1,2,4,1,169,1,6979,3,5,4,34,5,2,1,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,1,141,3,87,0,3,3,16,1,0,0,1,0,0,1,0,1,0,0
2,1,0,2,1,0,0,0,85,3,69,3,5,21,12,7,0,1,0,0,1,0,0,0,1,0
3,0,3,3,3,0,0,1,142,0,68,2,4,22,8,17,1,0,1,0,0,1,1,1,1,0
3,1,0,0,0,2,3,1,292,1,310,0,5,6,7,21,0,1,0,0,1,0,1,0,1,0
2,0,2,1,2,1,0,0,193,3,916,2,4,10,22,21,1,0,1,1,0,1,1,1,0,0
2,0,0,3,2,2,5,1,160,3,854,1,4,5,45,6,0,1,1,0,0,1,0,1,0,0
0,0,2,3,2,1,0,0,170,3,389,3,3,2,8,1,1,1,1,0,1,1,1,0,1,0
0,1,3,0,0,0,0,1,122,0,13,1,6,22,11,4,0,0,0,0,1,0,1,1,1,1
3,1,3,1,1,1,0,2,99,0,620,0,3,0,35,4,0,1,1,0,1,1,1,1,1,1
2,0,2,0,1,2,3,1,211,3,7587,2,3,4,7,22,2,1,1,0,1,1,1,0,0,1
2,1,1,3,3,1,0,0,211,0,18,1,3,13,36,9,2,0,1,1,0,1,1,1,1,0
3,0,3,2,3,0,0,1,163,3,55,3,1,12,30,10,1,1,1,1,0,1,0,1,0,1
2,1,2,2,0,2,5,1,114,2,8315,1,1,23,44,12,2,1,1,0,1,1,1,1,1,0
0,0,1,0,1,0,0,1,106,3,90,3,3,22,22,6,2,1,1,1,1,1,0,1,1,1
3,1,2,2,0,2,2,2,260,2,4946,1,6,21,37,2,0,1,0,1,1,0,1,0,0,0
0,1,3,0,3,2,1,1,244,2,9349,3,5,22,33,15,0,0,0,0,1,0,1,0,1,1
3,1,2,0,0,1,0,1,264,1,1746,2,5,17,42,14,2,0,1,0,0,1,0,1,1,0
3,1,2,1,3,1,0,0,127,2,1863,1,7,13,12,0,0,1,0,0,1,0,1,1,0,0
0,1,1,0,0,0,0,1,203,1,43,1,1,16,34,10,1,1,0,1,1,0,0,0,0,0
2,1,2,1,3,1,0,1,51,2,1446,2,6,16,24,3,1,1,0,0,1,0,0,1,1,1
0,0,0,0,1,2,1,2,229,2,1540,2,6,4,8,6,0,1,0,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,149,2,73,2,3,12,41,22,1,0,0,1,0,0,0,1,0,0
2,1,2,3,0,2,5,0,104,3,1149,3,2,11,34,0,0,0,1,1,1,1,0,0,1,0
0,0,2,1,2,0,0,0,68,2,22,0,4,11,30,6,2,0,0,1,1,0,0,0,1,0
0,1,0,1,0,1,0,2,174,2,1502,1,2,9,45,17,0,1,0,0,1,0,1,0,1,0
2,0,2,0,0,0,0,0,122,2,39,3,3,18,10,6,0,0,0,1,1,0,0,0,0,0
3,0,0,2,2,1,0,0,186,3,822,0,1,19,33,4,2,0,0,1,0,0,0,0,0,0
3,1,3,0,0,2,3,1,277,3,4154,1,1,17,8,18,0,1,0,1,0,0,0,0,0,0
2,1,3,0,1,0,0,0,119,0,51,0,2,4,18,6,2,0,1,0,0,1,1,1,0,1
1,0,3,1,1,1,0,0,172,0,1130,2,7,16,6,3,1,1,0,1,1,0,0,0,0,1
3,1,0,1,3,0,0,0,207,3,58,3,6,15,9,8,1,1,0,0,0,0,1,1,0,0
2,1,3,0,3,1,0,2,121,3,1346,1,3,6,33,15,0,0,1,1,1,1,0,0,0,1
0,1,1,3,1,0,0,0,235,1,99,0,2,16,25,4,2,1,1,0,0,1,1,0,1,0
2,1,3,3,1,0,0,0,106,3,69,3,2,22,22,1,2,0,1,1,1,1,0,1,1,0
2,1,2,1,2,0,0,1,110,0,62,3,6,20,26,7,0,0,1,1,0,1,1,0,0,1
3,1,3,3,2,0,0,1,242,2,82,1,7,20,7,0,1,1,1,0,1,1,0,1,1,1
0,0,3,2,3,0,0,2,256,1,87,0,7,16,20,13,2,1,1,0,1,1,1,0,1,1
1,1,3,0,3,0,0,2,289,3,57,3,2,13,14,18,0,0,0,1,0,0,0,0,1,0
1,0,2,1,3,0,0,0,82,2,67,0,3,13,41,5,2,0,1,1,1,1,1,0,1,1
0,0,1,2,0,2,5,2,289,1,7230,3,1,7,27,0,0,0,1,1,1,1,0,0,1,1
3,0,3,3,2,0,0,2,154,3,30,0,6,3,12,22,2,0,0,1,1,0,1,0,1,0
3,1,0,1,1,2,5,2,215,0,5566,0,4,17,44,24,1,0,0,1,1,0,1,1,0,0
3,1,3,0,2,2,2,0,181,3,1333,0,4,15,27,20,0,1,0,0,0,0,0,1,0,0
1,1,1,2,3,2,3,2,180,1,5673,1,7,18,29,13,0,0,1,1,0,1,1,0,1,1
0,0,0,3,0,1,0,2,72,3,1603,1,4,11,1,22,2,0,0,1,0,0,1,1,1,1
2,1,2,0,1,1,0,2,271,0,1004,0,7,0,11,4,0,1,0,1,0,0,0,1,1,1
2,0,3,3,1,1,0,1,64,1,1282,3,3,22,46,14,1,0,0,0,1,0,0,0,1,1
3,0,0,2,1,1,0,2,286,0,1277,2,6,18,3,9,1,0,1,1,1,1,0,0,0,1
0,0,1,0,2,0,0,0,213,0,13,3,2,20,20,10,1,0,1,1,0,1,1,1,0,1
0,1,3,1,0,2,1,2,226,1,2897,0,6,4,13,22,0,0,0,0,1,0,0,0,0,1
3,0,1,1,0,2,5,1,97,0,340,2,4,15,50,5,1,0,1,0,1,1,1,1,1,1
3,0,3,0,2,1,0,2,295,1,210,0,4,23,24,18,0,0,1,0,0,1,1,1,0,1
3,0,0,1,0,2,4,1,197,0,4602,0,4,11,7,1,2,0,0,1,1,0,1,1,1,1
0,1,0,2,0,1,0,0,164,3,1745,1,2,24,49,15,2,0,1,0,0,1,1,0,1,1
1,1,0,0,0,2,3,1,286,3,6723,0,6,10,37,2,0,1,1,0,0,1,1,1,0,0
0,1,3,3,0,1,0,0,294,1,1384,0,1,0,3,15,0,0,0,0,0,0,0,0,1,0
1,1,1,3,1,0,0,1,80,1,30,3,7,0,17,3,2,0,0,1,0,0,1,0,1,1
2,1,0,0,2,1,0,2,234,0,92,1,4,12,35,21,1,1,0,1,0,0,1,1,1,0
2,0,0,2,1,2,5,1,116,1,1855,2,1,7,48,18,0,1,1,1,0,1,0,0,1,1
1,0,1,0,0,1,0,2,245,1,1435,3,2,15,32,9,2,0,0,1,1,0,1,0,1,0
3,0,2,0,2,2,2,0,199,0,9670,2,1,18,47,6,0,0,0,0,1,0,1,0,0,1
0,1,3,3,2,2,1,2,207,0,9107,3,5,22,18,9,1,0,1,1,0,1,0,1,1,0
3,0,2,3,1,2,5,1,296,0,8430,2,7,11,21,5,0,1,1,1,1,1,0,0,0,0
3,0,2,0,0,0,0,2,129,3,13,3,1,22,8,4,0,0,0,1,0,0,0,0,0,0
1,1,2,3,1,2,5,1,261,1,2684,2,1,24,32,23,1,0,1,0,1,1,1,1,0,1
3,1,1,1,2,1,0,2,107,0,8,2,1,9,42,7,1,1,1,1,1,1,0,0,0,0
3,1,3,2,3,0,0,1,139,1,93,1,6,19,20,7,2,0,0,0,1,0,0,0,1,1
0,0,0,1,1,0,0,1,80,2,98,2,5,4,43,20,0,0,1,0,0,1,1,0,0,1
2,1,3,1,1,2,5,1,238,0,8651,2,3,20,25,19,0,0,1,0,1,1,0,1,1,0
2,0,0,0,2,0,0,2,234,0,67,0,7,9,22,22,1,1,0,0,1,0,0,1,1,0
0,1,2,0,3,2,5,0,67,3,841,2,2,8,27,2,1,0,0,0,1,0,1,1,0,1
1,0,2,1,0,2,5,1,174,3,2356,0,4,9,38,4,2,0,0,0,1,0,0,0,1,0
1,0,2,0,1,0,0,2,89,1,53,3,1,1,18,21,0,1,0,0,1,0,1,1,1,0
1,1,2,0,0,1,0,1,195,2,606,3,2,7,15,24,0,0,1,1,0,1,1,0,1,0
2,1,3,2,3,1,0,1,265,1,1551,3,3,13,50,8,1,1,1,0,1,1,1,0,1,1
3,0,2,2,0,1,0,1,59,0,1014,0,5,7,33,13,1,0,1,0,1,1,0,1,0,1
0,1,0,0,2,0,0,2,260,1,42,3,4,13,23,17,0,0,1,1,1,1,0,0,0,1
2,1,2,0,1,2,4,2,62,2,3383,1,1,1,11,7,1,0,1,1,1,1,0,0,0,0
0,0,2,2,3,2,4,2,242,1,6095,0,3,7,20,1,1,0,0,1,1,0,1,0,1,0
0,0,0,1,1,2,3,0,224,3,9326,1,7,3,5,23,0,1,0,0,0,0,1,0,0,0
1,1,3,3,2,0,0,0,281,1,50,2,1,8,37,4,1,1,0,1,1,0,1,1,0,1
0,0,2,0,1,0,0,1,66,1,89,1,6,15,44,18,2,1,0,1,1,0,0,1,1,0
0,0,3,3,2,1,0,1,122,1,272,0,4,24,11,6,1,1,1,0,0,1,1,0,1,0
1,1,3,3,2,0,0,0,238,1,73,3,6,8,22,20,0,0,1,0,1,1,0,1,1,1
0,1,2,1,1,2,5,2,76,2,4038,3,7,13,30,24,0,1,1,1,0,1,1,1,1,0
1,0,3,0,2,2,4,0,82,3,2900,1,1,15,37,10,1,1,1,0,1,1,0,1,0,1
3,1,0,3,3,0,0,1,71,2,88,0,5,16,17,24,2,1,0,1,0,0,0,0,0,0
2,1,3,2,3,2,2,0,228,3,3266,2,6,3,25,17,0,0,1,0,0,1,0,1,0,0
3,0,2,3,3,2,4,0,234,2,5688,0,7,17,21,3,0,1,0,1,1,0,1,0,1,0
2,1,2,0,0,2,1,0,167,1,5978,2,6,24,13,21,0,1,1,1,1,1,0,0,0,1
3,0,3,3,2,0,0,2,239,3,87,2,6,16,42,4,2,0,1,1,1,1,1,1,1,1
0,0,1,2,2,0,0,2,134,2,71,3,1,16,29,0,2,0,1,0,0,1,0,0,0,0
2,0,2,3,2,0,0,1,274,1,1,3,7,16,22,18,2,1,0,0,1,0,1,0,0,0
3,1,3,0,3,0,0,0,279,1,26,2,6,23,14,4,2,1,0,0,0,0,0,1,1,0
3,0,0,3,0,1,0,0,157,3,1444,2,7,17,44,6,1,1,0,0,0,0,0,1,1,0
3,1,1,3,1,0,0,2,61,0,27,1,6,0,29,11,0,0,1,1,1,1,1,1,0,1
3,0,1,0,0,2,5,0,106,1,8553,2,7,15,26,24,2,1,1,1,1,1,1,1,0,0
3,1,2,0,3,2,2,2,155,2,6710,1,4,23,4,19,0,1,0,1,0,0,1,1,1,1
1,1,3,3,3,2,4,2,208,1,4423,0,5,9,24,5,0,0,0,1,1,0,0,1,1,0
0,1,1,0,3,2,3,1,232,3,384,0,7,9,14,20,2,1,1,1,1,1,1,0,0,1
0,0,2,2,3,1,0,1,245,3,1341,0,7,15,13,7,0,0,0,1,0,0,0,1,1,1
3,1,0,3,2,1,0,1,56,0,1253,1,7,18,25,2,0,1,1,0,0,1,0,0,0,1
2,0,3,3,0,1,0,2,67,3,1695,3,6,6,4,3,1,1,1,0,1,1,1,0,1,0
0,1,1,3,0,0,0,2,178,1,71,3,7,22,38,17,1,0,1,1,0,1,0,0,1,0
1,0,2,1,2,0,0,1,228,2,7,3,2,13,40,12,0,1,0,1,1,0,1,1,1,1
2,0,3,1,3,0,0,2,297,1,71,2,5,2,27,10,0,1,0,1,1,0,1,0,1,1
0,1,1,2,3,0,0,2,106,0,56,1,3,23,31,16,0,0,0,0,1,0,0,0,1,0
2,0,1,3,0,1,0,1,107,3,213,1,6,10,34,23,1,0,1,0,1,1,1,0,1,0
1,1,2,2,0,1,0,0,96,1,1434,0,3,18,47,2,0,0,1,1,1,1,1,0,1,0
3,1,1,1,3,2,1,0,249,3,4294,2,2,24,49,19,1,1,0,1,0,0,0,0,1,1
2,0,3,1,2,0,0,0,50,0,43,1,5,24,24,6,1,0,1,1,1,1,0,0,1,1
0,1,3,3,1,1,0,2,136,3,1493,0,5,20,20,1,0,1,1,1,0,1,0,0,0,0
3,1,2,3,0,0,0,1,238,1,98,0,4,19,2,16,1,0,1,1,0,1,0,1,1,0
2,0,3,3,0,0,0,1,264,0,78,3,3,20,13,23,1,0,1,1,0,1,1,1,1,1
1,0,0,3,3,2,3,2,120,3,4911,1,4,5,12,5,0,1,1,1,0,1,0,1,0,1
3,0,1,0,2,0,0,2,268,3,14,0,6,18,31,24,2,1,1,0,1,1,1,1,1,1
2,0,2,1,0,2,1,2,221,1,8159,3,6,15,19,19,0,1,1,1,0,1,0,0,1,0
3,1,2,1,1,1,0,1,51,1,1878,0,7,2,50,16,1,1,0,1,1,0,0,1,1,0
1,1,0,0,0,1,0,0,57,2,802,1,3,8,39,12,0,0,1,0,0,1,0,1,1,0
1,1,3,3,0,0,0,1,92,0,94,3,7,18,6,15,0,0,1,0,1,1,1,1,0,0
3,0,1,0,3,2,2,2,87,2,7273,0,3,9,38,21,1,1,1,0,0,1,1,0,0,0
0,1,3,0,1,2,1,2,298,1,7606,2,4,24,46,17,1,1,1,1,0,1,0,1,0,0
2,1,2,0,0,2,1,1,190,3,1718,3,5,16,34,7,0,0,0,1,1,0,1,0,0,1
1,1,1,0,2,2,4,1,242,0,4943,1,5,16,32,10,2,0,1,1,0,1,1,1,1,0
0,1,3,1,0,0,0,2,294,2,28,1,5,2,16,12,0,1,0,1,1,0,1,1,1,1
2,1,2,3,0,0,0,1,217,2,90,2,5,19,23,12,0,0,0,1,1,0,0,1,1,0
0,0,1,1,2,1,0,0,213,3,1035,2,1,8,22,12,1,0,0,1,1,0,1,0,1,1
1,1,1,0,1,1,0,1,171,2,293,0,4,2,4,21,2,1,0,1,1,0,0,0,0,0
2,1,0,2,3,2,3,0,121,0,995,3,1,18,45,8,1,1,0,0,1,0,0,1,0,0
1,0,2,2,1,0,0,2,197,2,37,3,1,11,41,11,1,1,1,0,0,1,1,1,1,1
0,0,2,3,1,1,0,0,98,1,1725,1,6,4,6,4,1,0,0,1,1,0,1,1,0,1
0,0,0,2,3,2,1,2,132,3,235,2,6,14,13,7,1,0,0,0,0,0,1,1,1,0
3,1,2,3,3,1,0,2,177,0,1610,0,7,0,22,20,1,0,0,1,1,0,0,1,1,1
1,0,1,2,1,1,0,1,260,0,1886,0,3,18,41,1,1,0,0,0,0,0,1,0,0,0
3,1,2,2,2,1,0,1,108,3,109,2,1,1,8,21,1,0,0,1,0,0,1,1,0,0
3,0,0,3,2,0,0,2,74,0,43,3,3,3,4,11,1,0,1,1,1,1,1,0,1,0
2,1,2,3,2,0,0,1,212,0,58,0,1,23,48,14,0,0,0,0,0,0,1,0,1,0
0,1,2,2,2,0,0,0,192,2,30,0,2,6,47,13,2,1,0,1,1,0,0,0,1,1
1,0,2,0,3,1,0,2,175,0,1726,1,1,3,13,14,2,0,0,1,0,0,0,1,1,0
2,0,0,1,1,1,0,2,268,0,841,1,3,15,3,18,2,1,0,0,0,0,0,0,1,1
0,0,0,1,3,0,0,2,77,3,7,3,7,11,22,13,2,0,0,1,0,0,0,1,1,0
2,1,1,0,0,0,0,1,56,3,17,2,5,22,49,20,0,1,1,0,1,1,1,1,0,0
2,0,3,0,2,1,0,1,193,1,990,0,7,13,15,12,1,0,0,0,0,0,0,1,0,1
0,0,2,3,0,1,0,0,220,3,1155,1,2,10,23,8,2,0,1,0,1,1,0,1,1,0
1,1,2,3,0,0,0,1,104,1,16,3,2,18,9,16,2,1,1,0,0,1,0,1,1,1
0,0,1,0,3,1,0,0,53,0,886,3,5,23,47,2,0,1,0,0,0,0,0,1,1,0
0,0,1,1,1,0,0,2,204,0,44,2,6,5,3,17,1,1,1,1,1,1,0,1,1,1
2,1,1,1,2,0,0,1,129,1,99,0,5,20,29,6,1,0,1,1,1,1,0,0,1,1
2,1,3,2,3,0,0,2,291,1,20,2,6,23,23,18,1,0,1,0,1,1,1,1,1,0
1,1,0,3,3,0,0,1,259,3,67,3,4,18,9,23,0,0,0,1,1,0,1,0,0,1
0,0,0,1,3,1,0,1,285,1,1054,1,6,0,36,18,0,1,1,1,0,1,1,0,0,0
2,1,2,0,1,2,5,0,294,0,2299,1,6,8,35,8,0,0,0,0,1,0,0,0,1,1
2,1,0,2,1,1,0,1,214,0,69,2,1,5,17,14,0,1,0,1,0,0,1,0,0,1
3,1,0,3,0,1,0,1,270,0,1611,0,4,5,33,2,0,1,1,0,0,1,0,0,1,0
3,1,0,1,0,1,0,0,158,2,1787,0,6,11,7,3,1,0,0,0,1,0,0,1,1,1
1,0,3,3,0,2,4,0,237,1,1958,1,5,7,46,11,2,1,1,1,0,1,0,0,0,0
3,0,0,3,2,0,0,2,184,0,96,2,2,16,30,12,1,1,1,0,1,1,0,1,1,1
2,0,3,2,0,2,4,2,209,2,2763,1,1,0,24,11,1,0,0,0,0,0,0,0,0,0
2,1,3,1,2,1,0,2,199,1,209,1,4,2,7,23,0,0,0,0,1,0,1,0,1,1
0,1,2,1,2,2,4,2,117,1,2826,3,5,0,1,22,1,0,0,1,0,0,1,0,0,1
0,1,2,0,0,1,0,2,147,3,1227,0,2,9,30,23,0,0,1,0,1,1,1,1,1,0
0,1,1,0,3,0,0,1,153,0,12,0,2,23,21,10,1,1,1,0,0,1,1,0,0,1
1,1,1,2,3,2,2,0,193,1,729,1,6,21,4,24,1,0,1,1,1,1,0,1,0,0
3,0,0,3,1,1,0,2,263,3,1224,2,5,1,4,5,0,1,1,0,1,1,1,0,0,1
1,1,1,3,0,0,0,2,232,1,43,1,6,1,3,14,1,0,1,0,0,1,0,1,0,1
2,1,2,0,0,1,0,0,126,3,1537,2,3,14,47,0,0,1,0,0,1,0,1,0,1,1
2,1,0,1,2,2,5,2,291,0,4617,0,1,4,36,19,1,0,1,1,1,1,0,1,0,0
1,0,2,1,1,1,0,2,106,0,976,2,4,6,17,15,2,0,1,1,0,1,0,1,1,0
1,1,2,0,1,1,0,1,228,0,629,0,6,8,46,19,2,1,0,0,0,0,1,1,0,1
1,0,1,2,0,0,0,2,132,2,70,2,2,9,43,7,1,1,0,0,0,0,0,0,0,0
2,0,1,3,0,0,0,1,116,3,84,1,3,8,24,9,0,1,0,0,1,0,0,0,1,1
1,0,0,3,2,2,5,0,291,1,8574,2,5,19,22,15,0,1,1,0,0,1,0,0,1,1
0,1,1,2,2,0,0,0,250,1,54,1,5,17,0,12,0,1,0,0,1,0,0,0,0,1
2,1,3,3,2,0,0,1,190,3,21,2,4,15,42,12,0,0,0,0,1,0,0,0,0,1
0,0,3,1,1,2,2,2,170,2,8184,0,4,9,40,22,2,1,1,1,0,1,0,0,1,1
0,1,2,3,2,1,0,2,241,1,1678,2,2,10,38,21,0,1,0,0,0,0,0,1,1,0
1,0,2,3,0,1,0,2,238,1,1420,1,5,13,26,2,0,0,0,0,1,0,0,1,1,0
0,1,0,2,2,2,3,1,234,0,2827,3,7,5,22,24,2,0,0,0,0,0,1,0,0,1
3,1,1,2,2,2,3,1,92,1,1930,0,1,21,43,7,2,0,0,0,1,0,0,0,1,0
3,0,1,0,2,0,0,0,185,0,9,2,6,18,29,23,0,1,1,1,0,1,1,1,0,1
2,0,0,2,3,0,0,1,206,2,47,2,1,1,16,15,0,1,0,0,0,0,1,1,1,1
1,0,0,2,1,0,0,0,62,1,76,2,4,10,5,7,1,0,0,0,1,0,1,1,0,0
2,0,2,2,2,1,0,2,75,0,1541,3,2,7,10,6,2,1,0,0,0,0,1,0,1,1
2,0,1,3,0,0,0,1,178,1,17,0,2,20,10,0,1,1,1,1,1,1,0,1,1,1
